ID,doi,Tipo,Nivel,Autor,Autores,Publicación / Proyecto,Editorial o Revista,Año,type_work,URL,journal_raw,project_role,XX,numero_autores,posicion_autor,tipo_proyecto,Puntaje,nombre_UAI,nombre_completo,Sinonimos,horas_investigacion,area,orcid,gscholar,name_end,promedio_horas,total_years_carga,year_inicio,Percentil,Reference,Reference_DT,Reference_k
120,NA,artículo WoS,Q1,"Ibanez, Agustin","Santamaria, H.; Baez, S.; Garcia, A.M.; Flichtentrei, D.; Prats, M.; Ibanez, Agustin",Empathy for others’ suffering and its mediators in mental health professionals,"Scientific Reports, Vol. 7, artículo 6391, 25 julio 2017.",2017,ARTICLE,NA,Scientific Reports,NA,NA,6,6,NA,105,"IBÁÑEZ , AGUSTÍN",Agustín . Ibáñez Barrasi,"Ibanez, A.; Agustin Ibanez",270,básica,0000-0001-6758-5101,Jp5SxoIAAAAJ,0,270,3,2017,NA,"Santamaria, H.; Baez, S.; Garcia, A.M.; Flichtentrei, D.; Prats, M.; Ibanez, Agustin (2017) Empathy for others’ suffering and its mediators in mental health professionals. Scientific Reports, Vol. 7, artículo 6391, 25 julio 2017.","<a href="""" target=""_blank"">Santamaria, H.; Baez, S.; Garcia, A.M.; Flichtentrei, D.; Prats, M.; Ibanez, Agustin (2017) Empathy for others’ suffering and its mediators in mental health professionals. Scientific Reports, Vol. 7, artículo 6391, 25 julio 2017.</a>","[Santamaria, H.; Baez, S.; Garcia, A.M.; Flichtentrei, D.; Prats, M.; Ibanez, Agustin (2017) Empathy for others’ suffering and its mediators in mental health professionals. Scientific Reports, Vol. 7, artículo 6391, 25 julio 2017.]()"
123,NA,artículo WoS,Q1,"Ibanez, Agustin","Ibanez, Agustin; Smith, K.; Ricaud, B.; Shaid, N.; Rhodes, S.; Starr, J.M.",Locating temporal functional dynamics of visual short-term memory binding using graph modular Dirichlet energy,"Scientific Reports, Vol. 7, artículo 42013, 10 febrero 2017.",2017,ARTICLE,NA,Scientific Reports,NA,NA,6,1,NA,105,"IBÁÑEZ , AGUSTÍN",Agustín . Ibáñez Barrasi,"Ibanez, A.; Agustin Ibanez",270,básica,0000-0001-6758-5101,Jp5SxoIAAAAJ,0,270,3,2017,NA,"Ibanez, Agustin; Smith, K.; Ricaud, B.; Shaid, N.; Rhodes, S.; Starr, J.M. (2017) Locating temporal functional dynamics of visual short-term memory binding using graph modular Dirichlet energy. Scientific Reports, Vol. 7, artículo 42013, 10 febrero 2017.","<a href="""" target=""_blank"">Ibanez, Agustin; Smith, K.; Ricaud, B.; Shaid, N.; Rhodes, S.; Starr, J.M. (2017) Locating temporal functional dynamics of visual short-term memory binding using graph modular Dirichlet energy. Scientific Reports, Vol. 7, artículo 42013, 10 febrero 2017.</a>","[Ibanez, Agustin; Smith, K.; Ricaud, B.; Shaid, N.; Rhodes, S.; Starr, J.M. (2017) Locating temporal functional dynamics of visual short-term memory binding using graph modular Dirichlet energy. Scientific Reports, Vol. 7, artículo 42013, 10 febrero 2017.]()"
124,NA,artículo WoS,Q1,"Ibanez, Agustin","Ibanez, Agustin; Baez, S.; Flichtentrei, D.; Prats, M.; Mastandueno, R.; Garcia, A.M.; Cetkovich, M.","Men, women…who cares? A population-based study on sex differences and gender roles in empathy and moral cognition","PLoS One, Vol. 12, Nº6, artículo e0179336, 20 junio 2017.",2017,ARTICLE,NA,PLoS One,NA,NA,7,1,NA,105,"IBÁÑEZ , AGUSTÍN",Agustín . Ibáñez Barrasi,"Ibanez, A.; Agustin Ibanez",270,básica,0000-0001-6758-5101,Jp5SxoIAAAAJ,0,270,3,2017,NA,"Ibanez, Agustin; Baez, S.; Flichtentrei, D.; Prats, M.; Mastandueno, R.; Garcia, A.M.; Cetkovich, M. (2017) Men, women…who cares? A population-based study on sex differences and gender roles in empathy and moral cognition. PLoS One, Vol. 12, Nº6, artículo e0179336, 20 junio 2017.","<a href="""" target=""_blank"">Ibanez, Agustin; Baez, S.; Flichtentrei, D.; Prats, M.; Mastandueno, R.; Garcia, A.M.; Cetkovich, M. (2017) Men, women…who cares? A population-based study on sex differences and gender roles in empathy and moral cognition. PLoS One, Vol. 12, Nº6, artículo e0179336, 20 junio 2017.</a>","[Ibanez, Agustin; Baez, S.; Flichtentrei, D.; Prats, M.; Mastandueno, R.; Garcia, A.M.; Cetkovich, M. (2017) Men, women…who cares? A population-based study on sex differences and gender roles in empathy and moral cognition. PLoS One, Vol. 12, Nº6, artículo e0179336, 20 junio 2017.]()"
126,NA,artículo WoS,Q1,"Ibanez, Agustin","Ibanez, Agustin; Sedeno, L.; Piguet, O.; Abrevaya, S.; Desmaras, H.; Garcia-Cordero, I.; Baez, S.",Tackling variability: A multicenter study to provide a gold-standard network approach for frontotemporal dementia,"Human Brain Mapping, Vol. 38, Nº8, pp. 3804-3822, agosto 2017.",2017,ARTICLE,NA,Human Brain Mapping,NA,NA,7,1,NA,105,"IBÁÑEZ , AGUSTÍN",Agustín . Ibáñez Barrasi,"Ibanez, A.; Agustin Ibanez",270,básica,0000-0001-6758-5101,Jp5SxoIAAAAJ,0,270,3,2017,NA,"Ibanez, Agustin; Sedeno, L.; Piguet, O.; Abrevaya, S.; Desmaras, H.; Garcia-Cordero, I.; Baez, S. (2017) Tackling variability: A multicenter study to provide a gold-standard network approach for frontotemporal dementia. Human Brain Mapping, Vol. 38, Nº8, pp. 3804-3822, agosto 2017.","<a href="""" target=""_blank"">Ibanez, Agustin; Sedeno, L.; Piguet, O.; Abrevaya, S.; Desmaras, H.; Garcia-Cordero, I.; Baez, S. (2017) Tackling variability: A multicenter study to provide a gold-standard network approach for frontotemporal dementia. Human Brain Mapping, Vol. 38, Nº8, pp. 3804-3822, agosto 2017.</a>","[Ibanez, Agustin; Sedeno, L.; Piguet, O.; Abrevaya, S.; Desmaras, H.; Garcia-Cordero, I.; Baez, S. (2017) Tackling variability: A multicenter study to provide a gold-standard network approach for frontotemporal dementia. Human Brain Mapping, Vol. 38, Nº8, pp. 3804-3822, agosto 2017.]()"
127,NA,artículo WoS,Q1,"Ibanez, Agustin","Ibanez, Agustin; Yoris, A.; Garcia, A.M.; Traiber, L.; Alifano, F.; Manes, F.",The inner world of overactive monitoring: neural markers of interoception in obsessive–compulsive disorder,"Psychological Medicine, Vol. 47, Nº11, 1957-1970, agosto 2017.",2017,ARTICLE,NA,Psychological Medicine,NA,NA,6,1,NA,105,"IBÁÑEZ , AGUSTÍN",Agustín . Ibáñez Barrasi,"Ibanez, A.; Agustin Ibanez",270,básica,0000-0001-6758-5101,Jp5SxoIAAAAJ,0,270,3,2017,NA,"Ibanez, Agustin; Yoris, A.; Garcia, A.M.; Traiber, L.; Alifano, F.; Manes, F. (2017) The inner world of overactive monitoring: neural markers of interoception in obsessive–compulsive disorder. Psychological Medicine, Vol. 47, Nº11, 1957-1970, agosto 2017.","<a href="""" target=""_blank"">Ibanez, Agustin; Yoris, A.; Garcia, A.M.; Traiber, L.; Alifano, F.; Manes, F. (2017) The inner world of overactive monitoring: neural markers of interoception in obsessive–compulsive disorder. Psychological Medicine, Vol. 47, Nº11, 1957-1970, agosto 2017.</a>","[Ibanez, Agustin; Yoris, A.; Garcia, A.M.; Traiber, L.; Alifano, F.; Manes, F. (2017) The inner world of overactive monitoring: neural markers of interoception in obsessive–compulsive disorder. Psychological Medicine, Vol. 47, Nº11, 1957-1970, agosto 2017.]()"
129,NA,artículo WoS,Q1,"Ibanez, Agustin","Ibanez, Agustin; Mikulan, E.; Bruzzone, M.; Serodio, M.; Sigman, M.",Time-order-errors and duration ranges in the Episodic Temporal Generalization task,"Scientific Reports, Vol. 7, artículo 2643, 1 junio 2017.",2017,ARTICLE,NA,Scientific Reports,NA,NA,5,1,NA,105,"IBÁÑEZ , AGUSTÍN",Agustín . Ibáñez Barrasi,"Ibanez, A.; Agustin Ibanez",270,básica,0000-0001-6758-5101,Jp5SxoIAAAAJ,0,270,3,2017,NA,"Ibanez, Agustin; Mikulan, E.; Bruzzone, M.; Serodio, M.; Sigman, M. (2017) Time-order-errors and duration ranges in the Episodic Temporal Generalization task. Scientific Reports, Vol. 7, artículo 2643, 1 junio 2017.","<a href="""" target=""_blank"">Ibanez, Agustin; Mikulan, E.; Bruzzone, M.; Serodio, M.; Sigman, M. (2017) Time-order-errors and duration ranges in the Episodic Temporal Generalization task. Scientific Reports, Vol. 7, artículo 2643, 1 junio 2017.</a>","[Ibanez, Agustin; Mikulan, E.; Bruzzone, M.; Serodio, M.; Sigman, M. (2017) Time-order-errors and duration ranges in the Episodic Temporal Generalization task. Scientific Reports, Vol. 7, artículo 2643, 1 junio 2017.]()"
130,NA,artículo WoS,Q1,"Ibanez, Agustin","Ibanez, Agustin; Dottori, M.; Sedeno, L.; Alifano, F.; Garcia, A.M.",Towards affordable biomarkers of frontotemporal dementia: A classification study via network’s information sharing,"Scientific Reports, Vol. 7, artículo 3822, 19 junio 2017.",2017,ARTICLE,NA,Scientific Reports,NA,NA,5,1,NA,105,"IBÁÑEZ , AGUSTÍN",Agustín . Ibáñez Barrasi,"Ibanez, A.; Agustin Ibanez",270,básica,0000-0001-6758-5101,Jp5SxoIAAAAJ,0,270,3,2017,NA,"Ibanez, Agustin; Dottori, M.; Sedeno, L.; Alifano, F.; Garcia, A.M. (2017) Towards affordable biomarkers of frontotemporal dementia: A classification study via network’s information sharing. Scientific Reports, Vol. 7, artículo 3822, 19 junio 2017.","<a href="""" target=""_blank"">Ibanez, Agustin; Dottori, M.; Sedeno, L.; Alifano, F.; Garcia, A.M. (2017) Towards affordable biomarkers of frontotemporal dementia: A classification study via network’s information sharing. Scientific Reports, Vol. 7, artículo 3822, 19 junio 2017.</a>","[Ibanez, Agustin; Dottori, M.; Sedeno, L.; Alifano, F.; Garcia, A.M. (2017) Towards affordable biomarkers of frontotemporal dementia: A classification study via network’s information sharing. Scientific Reports, Vol. 7, artículo 3822, 19 junio 2017.]()"
131,NA,artículo WoS,Q1,"Ibanez, Agustin","Ibanez, Agustin; Bocanegra, Y.; Garcia, A.M.; Lopera, F.; Pineda, D.",Unspeakable motion: Selective action-verb impairments in Parkinson’s disease patients without mild cognitive impairment,"Brain and Language, Vol. 168, pp. 37-46, mayo 2017.",2017,ARTICLE,NA,Brain and Language,NA,NA,5,1,NA,105,"IBÁÑEZ , AGUSTÍN",Agustín . Ibáñez Barrasi,"Ibanez, A.; Agustin Ibanez",270,básica,0000-0001-6758-5101,Jp5SxoIAAAAJ,0,270,3,2017,NA,"Ibanez, Agustin; Bocanegra, Y.; Garcia, A.M.; Lopera, F.; Pineda, D. (2017) Unspeakable motion: Selective action-verb impairments in Parkinson’s disease patients without mild cognitive impairment. Brain and Language, Vol. 168, pp. 37-46, mayo 2017.","<a href="""" target=""_blank"">Ibanez, Agustin; Bocanegra, Y.; Garcia, A.M.; Lopera, F.; Pineda, D. (2017) Unspeakable motion: Selective action-verb impairments in Parkinson’s disease patients without mild cognitive impairment. Brain and Language, Vol. 168, pp. 37-46, mayo 2017.</a>","[Ibanez, Agustin; Bocanegra, Y.; Garcia, A.M.; Lopera, F.; Pineda, D. (2017) Unspeakable motion: Selective action-verb impairments in Parkinson’s disease patients without mild cognitive impairment. Brain and Language, Vol. 168, pp. 37-46, mayo 2017.]()"
133,NA,artículo WoS,Q1,"Ibanez, Agustin","Ibanez, Agustin; Amoruso, L.; Fonseca, B.; Gadea, S.; Sedeno, L.; Sigman, M.; Garcia, A.M.",Variability in functional brain networks predicts expertise during action observation,"Neuroimage, Vol. 146, pp. 690-700, 1 febrero 2017.",2017,ARTICLE,NA,Neuroimage,NA,NA,7,1,NA,105,"IBÁÑEZ , AGUSTÍN",Agustín . Ibáñez Barrasi,"Ibanez, A.; Agustin Ibanez",270,básica,0000-0001-6758-5101,Jp5SxoIAAAAJ,0,270,3,2017,NA,"Ibanez, Agustin; Amoruso, L.; Fonseca, B.; Gadea, S.; Sedeno, L.; Sigman, M.; Garcia, A.M. (2017) Variability in functional brain networks predicts expertise during action observation. Neuroimage, Vol. 146, pp. 690-700, 1 febrero 2017.","<a href="""" target=""_blank"">Ibanez, Agustin; Amoruso, L.; Fonseca, B.; Gadea, S.; Sedeno, L.; Sigman, M.; Garcia, A.M. (2017) Variability in functional brain networks predicts expertise during action observation. Neuroimage, Vol. 146, pp. 690-700, 1 febrero 2017.</a>","[Ibanez, Agustin; Amoruso, L.; Fonseca, B.; Gadea, S.; Sedeno, L.; Sigman, M.; Garcia, A.M. (2017) Variability in functional brain networks predicts expertise during action observation. Neuroimage, Vol. 146, pp. 690-700, 1 febrero 2017.]()"
140,NA,artículo WoS,Q1,"Ibanez, Agustin","Birba, A.; Garcia-Cordero, I.; Kozono, G.; Legaz, A.; Ibanez, Agustin; Sedeno, L.; Garcia, A.M.",Losing ground: Frontostriatal atrophy disrupts language embodiment in Parkinson's and Huntington's disease,"Neuroscience & Biobehavioral Reviews, Vol. 80, pp. 673-685, septiembre 2017.",2017,NA,NA,Neuroscience & Biobehavioral Reviews,NA,NA,7,5,NA,105,"IBÁÑEZ , AGUSTÍN",Agustín . Ibáñez Barrasi,"Ibanez, A.; Agustin Ibanez",270,básica,0000-0001-6758-5101,Jp5SxoIAAAAJ,0,270,3,2017,NA,"Birba, A.; Garcia-Cordero, I.; Kozono, G.; Legaz, A.; Ibanez, Agustin; Sedeno, L.; Garcia, A.M. (2017) Losing ground: Frontostriatal atrophy disrupts language embodiment in Parkinson's and Huntington's disease. Neuroscience & Biobehavioral Reviews, Vol. 80, pp. 673-685, septiembre 2017.","<a href="""" target=""_blank"">Birba, A.; Garcia-Cordero, I.; Kozono, G.; Legaz, A.; Ibanez, Agustin; Sedeno, L.; Garcia, A.M. (2017) Losing ground: Frontostriatal atrophy disrupts language embodiment in Parkinson's and Huntington's disease. Neuroscience & Biobehavioral Reviews, Vol. 80, pp. 673-685, septiembre 2017.</a>","[Birba, A.; Garcia-Cordero, I.; Kozono, G.; Legaz, A.; Ibanez, Agustin; Sedeno, L.; Garcia, A.M. (2017) Losing ground: Frontostriatal atrophy disrupts language embodiment in Parkinson's and Huntington's disease. Neuroscience & Biobehavioral Reviews, Vol. 80, pp. 673-685, septiembre 2017.]()"
145,NA,artículo WoS,Q1,"Ibanez, Agustin","Ibanez, Agustin; Calvo, N.; Munoz, E.; Garcia, A.M.",A core avenue for transcultural research on dementia: on the cross-linguistic generalization of language-related effects in Alzheimer's disease and Parkinson's disease,"International Journal of Geriatric Psychiatry, Vol. 33, Nº6, pp. 814-823, junio 2018.",2018,ARTICLE,NA,International Journal of Geriatric Psychiatry,NA,NA,4,1,NA,105,"IBÁÑEZ , AGUSTÍN",Agustín . Ibáñez Barrasi,"Ibanez, A.; Agustin Ibanez",270,básica,0000-0001-6758-5101,Jp5SxoIAAAAJ,0,270,3,2017,NA,"Ibanez, Agustin; Calvo, N.; Munoz, E.; Garcia, A.M. (2018) A core avenue for transcultural research on dementia: on the cross-linguistic generalization of language-related effects in Alzheimer's disease and Parkinson's disease. International Journal of Geriatric Psychiatry, Vol. 33, Nº6, pp. 814-823, junio 2018.","<a href="""" target=""_blank"">Ibanez, Agustin; Calvo, N.; Munoz, E.; Garcia, A.M. (2018) A core avenue for transcultural research on dementia: on the cross-linguistic generalization of language-related effects in Alzheimer's disease and Parkinson's disease. International Journal of Geriatric Psychiatry, Vol. 33, Nº6, pp. 814-823, junio 2018.</a>","[Ibanez, Agustin; Calvo, N.; Munoz, E.; Garcia, A.M. (2018) A core avenue for transcultural research on dementia: on the cross-linguistic generalization of language-related effects in Alzheimer's disease and Parkinson's disease. International Journal of Geriatric Psychiatry, Vol. 33, Nº6, pp. 814-823, junio 2018.]()"
148,NA,artículo WoS,Q1,"Ibanez, Agustin","Salamone, P.C.; Esteves, S.; Sinay, V.J.; Garcaia, I.; Abrevaya, S.; Ibanez, Agustin",Altered neural signatures of interoception in multiple sclerosis,"Human Brain Mapping, Vol. 39, Nº12, pp. 4743-4754, diciembre 2018.",2018,ARTICLE,NA,Human Brain Mapping,NA,NA,6,6,NA,105,"IBÁÑEZ , AGUSTÍN",Agustín . Ibáñez Barrasi,"Ibanez, A.; Agustin Ibanez",270,básica,0000-0001-6758-5101,Jp5SxoIAAAAJ,0,270,3,2017,NA,"Salamone, P.C.; Esteves, S.; Sinay, V.J.; Garcaia, I.; Abrevaya, S.; Ibanez, Agustin (2018) Altered neural signatures of interoception in multiple sclerosis. Human Brain Mapping, Vol. 39, Nº12, pp. 4743-4754, diciembre 2018.","<a href="""" target=""_blank"">Salamone, P.C.; Esteves, S.; Sinay, V.J.; Garcaia, I.; Abrevaya, S.; Ibanez, Agustin (2018) Altered neural signatures of interoception in multiple sclerosis. Human Brain Mapping, Vol. 39, Nº12, pp. 4743-4754, diciembre 2018.</a>","[Salamone, P.C.; Esteves, S.; Sinay, V.J.; Garcaia, I.; Abrevaya, S.; Ibanez, Agustin (2018) Altered neural signatures of interoception in multiple sclerosis. Human Brain Mapping, Vol. 39, Nº12, pp. 4743-4754, diciembre 2018.]()"
149,NA,artículo WoS,Q1,"Ibanez, Agustin","Kumfor, F.; Ibanez, Agustin; Hutchings, R.; Hazelton, J.L.; Hodges, J.R.; Piguet, O.",Beyond the face: how context modulates emotion processing in frontotemporal dementia subtypes,"Brain, Vol. 141, artículo 1172, abril 2018.",2018,ARTICLE,NA,Brain,NA,NA,6,2,NA,105,"IBÁÑEZ , AGUSTÍN",Agustín . Ibáñez Barrasi,"Ibanez, A.; Agustin Ibanez",270,básica,0000-0001-6758-5101,Jp5SxoIAAAAJ,0,270,3,2017,NA,"Kumfor, F.; Ibanez, Agustin; Hutchings, R.; Hazelton, J.L.; Hodges, J.R.; Piguet, O. (2018) Beyond the face: how context modulates emotion processing in frontotemporal dementia subtypes. Brain, Vol. 141, artículo 1172, abril 2018.","<a href="""" target=""_blank"">Kumfor, F.; Ibanez, Agustin; Hutchings, R.; Hazelton, J.L.; Hodges, J.R.; Piguet, O. (2018) Beyond the face: how context modulates emotion processing in frontotemporal dementia subtypes. Brain, Vol. 141, artículo 1172, abril 2018.</a>","[Kumfor, F.; Ibanez, Agustin; Hutchings, R.; Hazelton, J.L.; Hodges, J.R.; Piguet, O. (2018) Beyond the face: how context modulates emotion processing in frontotemporal dementia subtypes. Brain, Vol. 141, artículo 1172, abril 2018.]()"
150,NA,artículo WoS,Q1,"Ibanez, Agustin","Baez, S.; Pino, M.; Berrio, M.; Santamaria-Garcia, H.; Sedeno, L.; Garcia, A.M.; Fittipaldi, S.; Ibanez, Agustin",Corticostriatal signatures of schadenfreude: Evidence from Huntington's disease,"Journal of Neurology Neurosurgery and Psychiatry, Vol. 89, Nº1, pp. 112-116, enero 2018.",2018,ARTICLE,NA,Journal of Neurology Neurosurgery and Psychiatry,NA,NA,8,8,NA,105,"IBÁÑEZ , AGUSTÍN",Agustín . Ibáñez Barrasi,"Ibanez, A.; Agustin Ibanez",270,básica,0000-0001-6758-5101,Jp5SxoIAAAAJ,0,270,3,2017,NA,"Baez, S.; Pino, M.; Berrio, M.; Santamaria-Garcia, H.; Sedeno, L.; Garcia, A.M.; Fittipaldi, S.; Ibanez, Agustin (2018) Corticostriatal signatures of schadenfreude: Evidence from Huntington's disease. Journal of Neurology Neurosurgery and Psychiatry, Vol. 89, Nº1, pp. 112-116, enero 2018.","<a href="""" target=""_blank"">Baez, S.; Pino, M.; Berrio, M.; Santamaria-Garcia, H.; Sedeno, L.; Garcia, A.M.; Fittipaldi, S.; Ibanez, Agustin (2018) Corticostriatal signatures of schadenfreude: Evidence from Huntington's disease. Journal of Neurology Neurosurgery and Psychiatry, Vol. 89, Nº1, pp. 112-116, enero 2018.</a>","[Baez, S.; Pino, M.; Berrio, M.; Santamaria-Garcia, H.; Sedeno, L.; Garcia, A.M.; Fittipaldi, S.; Ibanez, Agustin (2018) Corticostriatal signatures of schadenfreude: Evidence from Huntington's disease. Journal of Neurology Neurosurgery and Psychiatry, Vol. 89, Nº1, pp. 112-116, enero 2018.]()"
151,NA,artículo WoS,Q1,"Ibanez, Agustin","Ibanez, Agustin; Zimerman, M.; Sedeno, L.; Lori, N.; Rapacioli, M.; Cardona, J.F.; Suarez, D.M.A..; Herrera, E.; Garcia, A.M.; Manes, F.",Early bilateral and massive compromise of the frontal lobes,"Neuroimage: Clinical,  Vol. 18, pp. 543-552, 2018.",2018,ARTICLE,NA,Neuroimage: Clinical,NA,NA,10,1,NA,105,"IBÁÑEZ , AGUSTÍN",Agustín . Ibáñez Barrasi,"Ibanez, A.; Agustin Ibanez",270,básica,0000-0001-6758-5101,Jp5SxoIAAAAJ,0,270,3,2017,NA,"Ibanez, Agustin; Zimerman, M.; Sedeno, L.; Lori, N.; Rapacioli, M.; Cardona, J.F.; Suarez, D.M.A..; Herrera, E.; Garcia, A.M.; Manes, F. (2018) Early bilateral and massive compromise of the frontal lobes. Neuroimage: Clinical,  Vol. 18, pp. 543-552, 2018.","<a href="""" target=""_blank"">Ibanez, Agustin; Zimerman, M.; Sedeno, L.; Lori, N.; Rapacioli, M.; Cardona, J.F.; Suarez, D.M.A..; Herrera, E.; Garcia, A.M.; Manes, F. (2018) Early bilateral and massive compromise of the frontal lobes. Neuroimage: Clinical,  Vol. 18, pp. 543-552, 2018.</a>","[Ibanez, Agustin; Zimerman, M.; Sedeno, L.; Lori, N.; Rapacioli, M.; Cardona, J.F.; Suarez, D.M.A..; Herrera, E.; Garcia, A.M.; Manes, F. (2018) Early bilateral and massive compromise of the frontal lobes. Neuroimage: Clinical,  Vol. 18, pp. 543-552, 2018.]()"
154,NA,artículo WoS,Q1,"Ibanez, Agustin","Yoris, A.; Abrevaya, S.; Esteves, S.; Salomone, P.; Lori, N.; Ibanez, Agustin",Multilevel convergence of interoceptive impairments in hypertension: New evidence of disrupted body-brain interactions,"Human Brain Mapping, Vol. 39, Nº4, pp. 1563-1581, abril 2018.",2018,ARTICLE,NA,Human Brain Mapping,NA,NA,6,6,NA,105,"IBÁÑEZ , AGUSTÍN",Agustín . Ibáñez Barrasi,"Ibanez, A.; Agustin Ibanez",270,básica,0000-0001-6758-5101,Jp5SxoIAAAAJ,0,270,3,2017,NA,"Yoris, A.; Abrevaya, S.; Esteves, S.; Salomone, P.; Lori, N.; Ibanez, Agustin (2018) Multilevel convergence of interoceptive impairments in hypertension: New evidence of disrupted body-brain interactions. Human Brain Mapping, Vol. 39, Nº4, pp. 1563-1581, abril 2018.","<a href="""" target=""_blank"">Yoris, A.; Abrevaya, S.; Esteves, S.; Salomone, P.; Lori, N.; Ibanez, Agustin (2018) Multilevel convergence of interoceptive impairments in hypertension: New evidence of disrupted body-brain interactions. Human Brain Mapping, Vol. 39, Nº4, pp. 1563-1581, abril 2018.</a>","[Yoris, A.; Abrevaya, S.; Esteves, S.; Salomone, P.; Lori, N.; Ibanez, Agustin (2018) Multilevel convergence of interoceptive impairments in hypertension: New evidence of disrupted body-brain interactions. Human Brain Mapping, Vol. 39, Nº4, pp. 1563-1581, abril 2018.]()"
155,NA,artículo WoS,Q1,"Ibanez, Agustin","Garcia, A.M.; Bocanegra, Y.; Herrera, E.; Moreno, L.; Carmona, J.; Baena, A.; Ibanez, Agustin",Parkinson's disease compromises the appraisal of action meanings evoked by naturalistic texts,"Cortex, Vol. 100, pp. 111-126, marzo 2018.",2018,ARTICLE,NA,Cortex,NA,NA,7,7,NA,105,"IBÁÑEZ , AGUSTÍN",Agustín . Ibáñez Barrasi,"Ibanez, A.; Agustin Ibanez",270,básica,0000-0001-6758-5101,Jp5SxoIAAAAJ,0,270,3,2017,NA,"Garcia, A.M.; Bocanegra, Y.; Herrera, E.; Moreno, L.; Carmona, J.; Baena, A.; Ibanez, Agustin (2018) Parkinson's disease compromises the appraisal of action meanings evoked by naturalistic texts. Cortex, Vol. 100, pp. 111-126, marzo 2018.","<a href="""" target=""_blank"">Garcia, A.M.; Bocanegra, Y.; Herrera, E.; Moreno, L.; Carmona, J.; Baena, A.; Ibanez, Agustin (2018) Parkinson's disease compromises the appraisal of action meanings evoked by naturalistic texts. Cortex, Vol. 100, pp. 111-126, marzo 2018.</a>","[Garcia, A.M.; Bocanegra, Y.; Herrera, E.; Moreno, L.; Carmona, J.; Baena, A.; Ibanez, Agustin (2018) Parkinson's disease compromises the appraisal of action meanings evoked by naturalistic texts. Cortex, Vol. 100, pp. 111-126, marzo 2018.]()"
159,NA,artículo WoS,Q1,"Ibanez, Agustin","Roca, M.; Garcia, M.; Torres, J.; Gonzalez, M.L.; Torralva, T.; Ferrari, J.; Ibanez, Agustin",Rule reactivation and capture errors in goal directed behaviour,"Cortex, Vol. 107, pp. 180-187, octubre 2018.",2018,ARTICLE,NA,Cortex,NA,NA,7,7,NA,105,"IBÁÑEZ , AGUSTÍN",Agustín . Ibáñez Barrasi,"Ibanez, A.; Agustin Ibanez",270,básica,0000-0001-6758-5101,Jp5SxoIAAAAJ,0,270,3,2017,NA,"Roca, M.; Garcia, M.; Torres, J.; Gonzalez, M.L.; Torralva, T.; Ferrari, J.; Ibanez, Agustin (2018) Rule reactivation and capture errors in goal directed behaviour. Cortex, Vol. 107, pp. 180-187, octubre 2018.","<a href="""" target=""_blank"">Roca, M.; Garcia, M.; Torres, J.; Gonzalez, M.L.; Torralva, T.; Ferrari, J.; Ibanez, Agustin (2018) Rule reactivation and capture errors in goal directed behaviour. Cortex, Vol. 107, pp. 180-187, octubre 2018.</a>","[Roca, M.; Garcia, M.; Torres, J.; Gonzalez, M.L.; Torralva, T.; Ferrari, J.; Ibanez, Agustin (2018) Rule reactivation and capture errors in goal directed behaviour. Cortex, Vol. 107, pp. 180-187, octubre 2018.]()"
162,NA,artículo WoS,Q1,"Ibanez, Agustin","Santamaria-Garcia, H.; Gonzalez-Gadea, M.L.; Di Tella, R.; Ibanez, Agustin; Sigman, M.",The interplay between sharing behavior and beliefs about others in children during dictator games,"Journal of Experimental Child Psychology, Vol. 166, pp. 451-464, febrero 2018.",2018,ARTICLE,NA,Journal of Experimental Child Psychology,NA,NA,5,4,NA,105,"IBÁÑEZ , AGUSTÍN",Agustín . Ibáñez Barrasi,"Ibanez, A.; Agustin Ibanez",270,básica,0000-0001-6758-5101,Jp5SxoIAAAAJ,0,270,3,2017,NA,"Santamaria-Garcia, H.; Gonzalez-Gadea, M.L.; Di Tella, R.; Ibanez, Agustin; Sigman, M. (2018) The interplay between sharing behavior and beliefs about others in children during dictator games. Journal of Experimental Child Psychology, Vol. 166, pp. 451-464, febrero 2018.","<a href="""" target=""_blank"">Santamaria-Garcia, H.; Gonzalez-Gadea, M.L.; Di Tella, R.; Ibanez, Agustin; Sigman, M. (2018) The interplay between sharing behavior and beliefs about others in children during dictator games. Journal of Experimental Child Psychology, Vol. 166, pp. 451-464, febrero 2018.</a>","[Santamaria-Garcia, H.; Gonzalez-Gadea, M.L.; Di Tella, R.; Ibanez, Agustin; Sigman, M. (2018) The interplay between sharing behavior and beliefs about others in children during dictator games. Journal of Experimental Child Psychology, Vol. 166, pp. 451-464, febrero 2018.]()"
