ID,StartDate,confirmation_code,FollowUp_1(1),FollowUp_time_1(1),FollowUp_time_2(1),FollowUp_time_3(1),FollowUp_time_4(1),FollowUp_1(2),FollowUp_time_1(2),FollowUp_time_2(2),FollowUp_time_3(2),FollowUp_time_4(2),FollowUp_1(3),FollowUp_time_1(3),FollowUp_time_2(3),FollowUp_time_3(3),FollowUp_time_4(3),FollowUp_1(4),FollowUp_time_1(4),FollowUp_time_2(4),FollowUp_time_3(4),FollowUp_time_4(4),FollowUp_1(5),FollowUp_time_1(5),FollowUp_time_2(5),FollowUp_time_3(5),FollowUp_time_4(5),FollowUp_1(6),FollowUp_time_1(6),FollowUp_time_2(6),FollowUp_time_3(6),FollowUp_time_4(6),FollowUp_1(7),FollowUp_time_1(7),FollowUp_time_2(7),FollowUp_time_3(7),FollowUp_time_4(7),FollowUp_1(8),FollowUp_time_1(8),FollowUp_time_2(8),FollowUp_time_3(8),FollowUp_time_4(8),FollowUp_1(9),FollowUp_time_1(9),FollowUp_time_2(9),FollowUp_time_3(9),FollowUp_time_4(9),FollowUp_1(10),FollowUp_time_1(10),FollowUp_time_2(10),FollowUp_time_3(10),FollowUp_time_4(10),FollowUp_1(11),FollowUp_time_1(11),FollowUp_time_2(11),FollowUp_time_3(11),FollowUp_time_4(11),FollowUp_1(12),FollowUp_time_1(12),FollowUp_time_2(12),FollowUp_time_3(12),FollowUp_time_4(12),FollowUp_1(13),FollowUp_time_1(13),FollowUp_time_2(13),FollowUp_time_3(13),FollowUp_time_4(13),FollowUp_1(14),FollowUp_time_1(14),FollowUp_time_2(14),FollowUp_time_3(14),FollowUp_time_4(14),FollowUp_1(15),FollowUp_time_1(15),FollowUp_time_2(15),FollowUp_time_3(15),FollowUp_time_4(15),FollowUp_1(16),FollowUp_time_1(16),FollowUp_time_2(16),FollowUp_time_3(16),FollowUp_time_4(16),FollowUp_1(17),FollowUp_time_1(17),FollowUp_time_2(17),FollowUp_time_3(17),FollowUp_time_4(17),FollowUp_1(18),FollowUp_time_1(18),FollowUp_time_2(18),FollowUp_time_3(18),FollowUp_time_4(18),FollowUp_1(19),FollowUp_time_1(19),FollowUp_time_2(19),FollowUp_time_3(19),FollowUp_time_4(19),FollowUp_1(20),FollowUp_time_1(20),FollowUp_time_2(20),FollowUp_time_3(20),FollowUp_time_4(20),FollowUp_1(21),FollowUp_time_1(21),FollowUp_time_2(21),FollowUp_time_3(21),FollowUp_time_4(21),FollowUp_1(22),FollowUp_time_1(22),FollowUp_time_2(22),FollowUp_time_3(22),FollowUp_time_4(22),FollowUp_1(23),FollowUp_time_1(23),FollowUp_time_2(23),FollowUp_time_3(23),FollowUp_time_4(23),FollowUp_1(24),FollowUp_time_1(24),FollowUp_time_2(24),FollowUp_time_3(24),FollowUp_time_4(24),FollowUp_1(25),FollowUp_time_1(25),FollowUp_time_2(25),FollowUp_time_3(25),FollowUp_time_4(25),FollowUp_1(26),FollowUp_time_1(26),FollowUp_time_2(26),FollowUp_time_3(26),FollowUp_time_4(26),FollowUp_1(27),FollowUp_time_1(27),FollowUp_time_2(27),FollowUp_time_3(27),FollowUp_time_4(27),FollowUp_1(28),FollowUp_time_1(28),FollowUp_time_2(28),FollowUp_time_3(28),FollowUp_time_4(28),FollowUp_1(29),FollowUp_time_1(29),FollowUp_time_2(29),FollowUp_time_3(29),FollowUp_time_4(29),FollowUp_1(30),FollowUp_time_1(30),FollowUp_time_2(30),FollowUp_time_3(30),FollowUp_time_4(30),FollowUp_1(31),FollowUp_time_1(31),FollowUp_time_2(31),FollowUp_time_3(31),FollowUp_time_4(31),FollowUp_1(32),FollowUp_time_1(32),FollowUp_time_2(32),FollowUp_time_3(32),FollowUp_time_4(32),FollowUp_1(33),FollowUp_time_1(33),FollowUp_time_2(33),FollowUp_time_3(33),FollowUp_time_4(33),FollowUp_1(34),FollowUp_time_1(34),FollowUp_time_2(34),FollowUp_time_3(34),FollowUp_time_4(34),FollowUp_1(35),FollowUp_time_1(35),FollowUp_time_2(35),FollowUp_time_3(35),FollowUp_time_4(35),FollowUp_1(36),FollowUp_time_1(36),FollowUp_time_2(36),FollowUp_time_3(36),FollowUp_time_4(36),FollowUp_1(37),FollowUp_time_1(37),FollowUp_time_2(37),FollowUp_time_3(37),FollowUp_time_4(37),FollowUp_1(38),FollowUp_time_1(38),FollowUp_time_2(38),FollowUp_time_3(38),FollowUp_time_4(38),FollowUp_1(39),FollowUp_time_1(39),FollowUp_time_2(39),FollowUp_time_3(39),FollowUp_time_4(39),FollowUp_1(40),FollowUp_time_1(40),FollowUp_time_2(40),FollowUp_time_3(40),FollowUp_time_4(40),FollowUp_1(41),FollowUp_time_1(41),FollowUp_time_2(41),FollowUp_time_3(41),FollowUp_time_4(41),FollowUp_1(42),FollowUp_time_1(42),FollowUp_time_2(42),FollowUp_time_3(42),FollowUp_time_4(42),FollowUp_1(43),FollowUp_time_1(43),FollowUp_time_2(43),FollowUp_time_3(43),FollowUp_time_4(43),FollowUp_1(44),FollowUp_time_1(44),FollowUp_time_2(44),FollowUp_time_3(44),FollowUp_time_4(44),FollowUp_1(45),FollowUp_time_1(45),FollowUp_time_2(45),FollowUp_time_3(45),FollowUp_time_4(45),FollowUp_1(46),FollowUp_time_1(46),FollowUp_time_2(46),FollowUp_time_3(46),FollowUp_time_4(46),FollowUp_1(47),FollowUp_time_1(47),FollowUp_time_2(47),FollowUp_time_3(47),FollowUp_time_4(47),FollowUp_1(48),FollowUp_time_1(48),FollowUp_time_2(48),FollowUp_time_3(48),FollowUp_time_4(48),FollowUp_1(49),FollowUp_time_1(49),FollowUp_time_2(49),FollowUp_time_3(49),FollowUp_time_4(49),FollowUp_1(50),FollowUp_time_1(50),FollowUp_time_2(50),FollowUp_time_3(50),FollowUp_time_4(50),FollowUp_1(51),FollowUp_time_1(51),FollowUp_time_2(51),FollowUp_time_3(51),FollowUp_time_4(51),FollowUp_1(52),FollowUp_time_1(52),FollowUp_time_2(52),FollowUp_time_3(52),FollowUp_time_4(52),FollowUp_1(53),FollowUp_time_1(53),FollowUp_time_2(53),FollowUp_time_3(53),FollowUp_time_4(53),FollowUp_1(54),FollowUp_time_1(54),FollowUp_time_2(54),FollowUp_time_3(54),FollowUp_time_4(54),FollowUp_1(55),FollowUp_time_1(55),FollowUp_time_2(55),FollowUp_time_3(55),FollowUp_time_4(55),FollowUp_1(56),FollowUp_time_1(56),FollowUp_time_2(56),FollowUp_time_3(56),FollowUp_time_4(56),FollowUp_1(57),FollowUp_time_1(57),FollowUp_time_2(57),FollowUp_time_3(57),FollowUp_time_4(57),FollowUp_1(58),FollowUp_time_1(58),FollowUp_time_2(58),FollowUp_time_3(58),FollowUp_time_4(58),FollowUp_1(59),FollowUp_time_1(59),FollowUp_time_2(59),FollowUp_time_3(59),FollowUp_time_4(59),FollowUp_1(60),FollowUp_time_1(60),FollowUp_time_2(60),FollowUp_time_3(60),FollowUp_time_4(60),FollowUp_1(61),FollowUp_time_1(61),FollowUp_time_2(61),FollowUp_time_3(61),FollowUp_time_4(61),FollowUp_1(62),FollowUp_time_1(62),FollowUp_time_2(62),FollowUp_time_3(62),FollowUp_time_4(62),FollowUp_1(63),FollowUp_time_1(63),FollowUp_time_2(63),FollowUp_time_3(63),FollowUp_time_4(63),FollowUp_1(64),FollowUp_time_1(64),FollowUp_time_2(64),FollowUp_time_3(64),FollowUp_time_4(64),FollowUp_1(65),FollowUp_time_1(65),FollowUp_time_2(65),FollowUp_time_3(65),FollowUp_time_4(65),FollowUp_1(66),FollowUp_time_1(66),FollowUp_time_2(66),FollowUp_time_3(66),FollowUp_time_4(66),FollowUp_1(67),FollowUp_time_1(67),FollowUp_time_2(67),FollowUp_time_3(67),FollowUp_time_4(67),FollowUp_1(68),FollowUp_time_1(68),FollowUp_time_2(68),FollowUp_time_3(68),FollowUp_time_4(68),FollowUp_1(69),FollowUp_time_1(69),FollowUp_time_2(69),FollowUp_time_3(69),FollowUp_time_4(69),FollowUp_1(70),FollowUp_time_1(70),FollowUp_time_2(70),FollowUp_time_3(70),FollowUp_time_4(70),FollowUp_1(71),FollowUp_time_1(71),FollowUp_time_2(71),FollowUp_time_3(71),FollowUp_time_4(71),FollowUp_1(72),FollowUp_time_1(72),FollowUp_time_2(72),FollowUp_time_3(72),FollowUp_time_4(72),why,why_time_1,why_time_2,why_time_3,why_time_4,what_1,what_2,what_3,what_9,what_6,what_7,what_5,what_8,what_15,what_16,what_4,what_4_TEXT,what_time_1,what_time_2,what_time_3,what_time_4
11,2016-09-28 19:18:50,4878823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,33.48,39.191,41.385,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"I would lean toward taking it but not by much, because of the 1% chance of death from the test.",1.103,1.103,26.754,1,,,,,,,,,,,,,,,,
12,2016-09-28 19:19:33,6179912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,3.596,9.045,10.027,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"I think it depends on what the disease is. If it is life threatening i'd probably take the follow up test. If its not, i won't",1.04,10.639,33.872,2,,,,,,,,,,,,,,,,
13,2016-09-28 19:20:14,6483172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,2.299,4.117,6.268,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,time investment,3.767,6.428,12.102,2,,,,,,,,,,,,,,,,
14,2016-09-28 19:18:32,4079872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,41.788,44.685,46.389,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Only 1% risk of death taking the confirmatory test is much better odds than if I don't confirm the diagnoses and really do have the condition.,3.177,49.045,75.15,2,,,,,,,,,,,,,,,,
15,2016-09-28 19:20:15,2064760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,1.142,1.142,1.922,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,best option for the suitation,1.135,1.135,8.428,1,,,,,,,,,,,,,,,,
16,2016-09-28 19:19:48,7486068,,,,,,,,,,,,,,,,,,,,,,,,,,1,44.943,44.943,46.773,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,it hardly seems worth it for a death risk,1.348,1.348,15.696,1,,,,,,,,,,,,,,,,
17,2016-09-28 19:19:54,9741953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,0,0,27.948,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I would take tbe follow up test becausr I would want treatment if I was actually suck so I don't die,3.161,3.161,38.162,1,,,,,,,,,,,,,,,,
18,2016-09-28 19:20:28,2316598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,27.699,32.716,34.539,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,If i have no chronic pain there is no need. If i do the test i will have chronic pain. Odds are 80 percent in my favor.,2.179,2.179,51.279,1,,,,,,,,,,,,,,,,
19,2016-09-28 19:24:42,3561827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3.136,10.309,15.416,5,,,,,,,,,,,,,,,,Less than 4% of people have it. It's a waste of time to go test for something that is so unlikely to happen to me.,3.198,3.422,20.211,2,,,,,,,,,,,,,,,,
20,2016-09-28 19:24:55,3268130,,,,,,,,,,,,,,,,,,,,,70,32.776,32.776,33.98,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BECAUSE ALTHOUGH THE ODDS OF ACTUALLY HAVING THE DISEASE IS 20%, THIS PERCENTAGE IS SUFFICIENTLY GRAETER THAN THE 1% CHANCE OF A BAD SIDE EFFECT THAT IT OUTWEIGHS THE LATTER RISK",1.862,1.862,57.047,1,,,,,,,,,,,,,,,,
21,2016-09-28 19:23:39,6984645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,39.8,48.509,50.603,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The risk is rather low, and knowing 100% that you have the disease early enough gives you the ability to take the steps hopefully being cured.",4.189,50.536,122.096,3,,,,,,,,,,,,,,,,
22,2016-09-28 19:29:43,7707766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,28.748,28.748,30.099,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I'd want to know with more certainty.  A 1% chance is not high at all and the risk would be extremely low.,1.112,1.112,38.835,1,,,,,,,,,,,,,,,,
23,2016-09-29 09:25:12,9890791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,6.7,6.7,8.343,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I would want to get it verified and treated as soon as possible,1.232,1.232,22.389,1,1,,,1,1,,,1,,1,,,4.212,16.388,17.769,6
24,2016-09-29 09:25:10,2440854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,23.302,33.755,35.98,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I'd be a bit worried about getting the illness from the other test.,0.671,0.671,14.524,1,,,1,,,,,1,1,,,,13.286,32.365,33.723,3
25,2016-09-29 09:25:07,8454090,,,,,,,,,,,,,,,,60,2.399,7.458,8.173,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"I wouldn't want chronic pain, but I would also want to know more about the disease if possible",0.731,25.907,27.955,2,,,,,1,1,,1,,,,,2.915,12.046,14.24,5
26,2016-09-29 09:25:09,2082733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,25.637,25.637,55.005,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,More people die from actual test than are effected by diseases if the rate is 1 out of 800. Fatalities would be around 8 from just taking the test.,0.821,0.821,41.365,1,,1,,,,1,,,,,,,3.72,10.888,16.372,2
27,2016-09-29 09:26:11,6381605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,19.802,19.802,20.398,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To confirm whether or not I have the disease.,1.292,1.292,14.05,1,,,1,,1,,1,1,,1,,,2.923,25.547,26.401,10
28,2016-09-29 09:25:05,6861774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,38.423,50.985,52.266,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1% is so low, my chance would be at a greater risk not knowing or not treating my illness properly!",0.921,0.921,37.253,1,,,,,,,1,,,,,,16.181,37.213,39.067,5
29,2016-09-29 09:26:05,6816711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,25.85,25.85,27.117,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Because it would depend on the seriousness of the disease itself. And although I'm aware that a 1% chance of having something go wrong is extremely small, pretty much nonexistent, it's still a chance. And I'm not a gambler. So, if knowing for sure if I had the disease would be a matter of living or dying, or having severely reduced quality of life, that would also make a difference in whether or not I was willing to take the chance.",1.049,1.049,83.895,1,,,,,1,,,1,,,,,6.508,31.59,34.092,6
30,2016-09-29 09:26:51,1488788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,20.467,34.942,36.33,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"It's only a 1% risk so I would think it would be worth the risk, seeing as if I have the disease and don't take the test I'm sure to die.",1.944,48.444,52.977,5,,,,,,,1,,,1,,,8.509,25.933,27.301,3
